image_id,file_name,distortion,severity,snr_db,var,amount,ksize,angle
30785,000000030785.jpg,salt_pepper,med,9.9112,,0.05,,
31093,000000031093.jpg,salt_pepper,med,10.4672,,0.05,,
31118,000000031118.jpg,salt_pepper,med,6.8758,,0.05,,
31217,000000031217.jpg,salt_pepper,med,9.0764,,0.05,,
31248,000000031248.jpg,salt_pepper,med,11.9151,,0.05,,
31269,000000031269.jpg,salt_pepper,med,13.643,,0.05,,
31296,000000031296.jpg,salt_pepper,med,10.1383,,0.05,,
31620,000000031620.jpg,salt_pepper,med,13.1253,,0.05,,
31749,000000031749.jpg,salt_pepper,med,13.8601,,0.05,,
32081,000000032081.jpg,salt_pepper,med,12.6193,,0.05,,
32334,000000032334.jpg,salt_pepper,med,11.9194,,0.05,,
32570,000000032570.jpg,salt_pepper,med,13.049,,0.05,,
32610,000000032610.jpg,salt_pepper,med,11.1592,,0.05,,
32735,000000032735.jpg,salt_pepper,med,14.3434,,0.05,,
32817,000000032817.jpg,salt_pepper,med,11.962,,0.05,,
32861,000000032861.jpg,salt_pepper,med,8.957,,0.05,,
32887,000000032887.jpg,salt_pepper,med,9.5513,,0.05,,
32901,000000032901.jpg,salt_pepper,med,12.6234,,0.05,,
33104,000000033104.jpg,salt_pepper,med,12.7248,,0.05,,
33109,000000033109.jpg,salt_pepper,med,11.6498,,0.05,,
33114,000000033114.jpg,salt_pepper,med,13.011,,0.05,,
33221,000000033221.jpg,salt_pepper,med,14.2517,,0.05,,
33368,000000033368.jpg,salt_pepper,med,12.5921,,0.05,,
33638,000000033638.jpg,salt_pepper,med,8.5326,,0.05,,
33759,000000033759.jpg,salt_pepper,med,10.8065,,0.05,,
35279,000000035279.jpg,salt_pepper,med,11.3797,,0.05,,
35963,000000035963.jpg,salt_pepper,med,10.4441,,0.05,,
36844,000000036844.jpg,salt_pepper,med,9.4843,,0.05,,
36861,000000036861.jpg,salt_pepper,med,12.4757,,0.05,,
37670,000000037670.jpg,salt_pepper,med,12.8116,,0.05,,
37751,000000037751.jpg,salt_pepper,med,12.8538,,0.05,,
38070,000000038070.jpg,salt_pepper,med,11.3053,,0.05,,
38576,000000038576.jpg,salt_pepper,med,14.2129,,0.05,,
38678,000000038678.jpg,salt_pepper,med,12.9996,,0.05,,
39405,000000039405.jpg,salt_pepper,med,2.6118,,0.05,,
39480,000000039480.jpg,salt_pepper,med,11.0492,,0.05,,
39951,000000039951.jpg,salt_pepper,med,9.9009,,0.05,,
40036,000000040036.jpg,salt_pepper,med,10.94,,0.05,,
40083,000000040083.jpg,salt_pepper,med,13.0969,,0.05,,
41872,000000041872.jpg,salt_pepper,med,9.98,,0.05,,
42070,000000042070.jpg,salt_pepper,med,12.8521,,0.05,,
42178,000000042178.jpg,salt_pepper,med,10.5021,,0.05,,
42296,000000042296.jpg,salt_pepper,med,12.716,,0.05,,
42528,000000042528.jpg,salt_pepper,med,12.4643,,0.05,,
42563,000000042563.jpg,salt_pepper,med,13.2509,,0.05,,
43314,000000043314.jpg,salt_pepper,med,12.4553,,0.05,,
44068,000000044068.jpg,salt_pepper,med,8.1183,,0.05,,
44260,000000044260.jpg,salt_pepper,med,11.4826,,0.05,,
44652,000000044652.jpg,salt_pepper,med,12.2876,,0.05,,
45070,000000045070.jpg,salt_pepper,med,11.3619,,0.05,,
45229,000000045229.jpg,salt_pepper,med,7.9849,,0.05,,
46048,000000046048.jpg,salt_pepper,med,8.6467,,0.05,,
46463,000000046463.jpg,salt_pepper,med,13.1294,,0.05,,
46497,000000046497.jpg,salt_pepper,med,12.7706,,0.05,,
46872,000000046872.jpg,salt_pepper,med,10.6448,,0.05,,
49060,000000049060.jpg,salt_pepper,med,12.7465,,0.05,,
49810,000000049810.jpg,salt_pepper,med,11.067,,0.05,,
50638,000000050638.jpg,salt_pepper,med,12.019,,0.05,,
51314,000000051314.jpg,salt_pepper,med,11.937,,0.05,,
51598,000000051598.jpg,salt_pepper,med,13.0712,,0.05,,
51938,000000051938.jpg,salt_pepper,med,13.6729,,0.05,,
51976,000000051976.jpg,salt_pepper,med,10.3039,,0.05,,
52017,000000052017.jpg,salt_pepper,med,15.1453,,0.05,,
52412,000000052412.jpg,salt_pepper,med,13.467,,0.05,,
52413,000000052413.jpg,salt_pepper,med,8.662,,0.05,,
52565,000000052565.jpg,salt_pepper,med,12.6776,,0.05,,
53505,000000053505.jpg,salt_pepper,med,12.66,,0.05,,
53624,000000053624.jpg,salt_pepper,med,13.9181,,0.05,,
53909,000000053909.jpg,salt_pepper,med,13.0886,,0.05,,
54592,000000054592.jpg,salt_pepper,med,10.6377,,0.05,,
54593,000000054593.jpg,salt_pepper,med,12.0129,,0.05,,
54654,000000054654.jpg,salt_pepper,med,12.1067,,0.05,,
55528,000000055528.jpg,salt_pepper,med,12.5572,,0.05,,
55950,000000055950.jpg,salt_pepper,med,12.099,,0.05,,
56288,000000056288.jpg,salt_pepper,med,12.9239,,0.05,,
57597,000000057597.jpg,salt_pepper,med,7.7089,,0.05,,
57672,000000057672.jpg,salt_pepper,med,12.7866,,0.05,,
58705,000000058705.jpg,salt_pepper,med,12.0831,,0.05,,
59386,000000059386.jpg,salt_pepper,med,11.2623,,0.05,,
59635,000000059635.jpg,salt_pepper,med,12.4568,,0.05,,
60090,000000060090.jpg,salt_pepper,med,12.774,,0.05,,
60363,000000060363.jpg,salt_pepper,med,13.8918,,0.05,,
60449,000000060449.jpg,salt_pepper,med,12.4248,,0.05,,
60507,000000060507.jpg,salt_pepper,med,13.2473,,0.05,,
60823,000000060823.jpg,salt_pepper,med,12.1743,,0.05,,
60886,000000060886.jpg,salt_pepper,med,10.4494,,0.05,,
60899,000000060899.jpg,salt_pepper,med,10.4691,,0.05,,
61268,000000061268.jpg,salt_pepper,med,11.899,,0.05,,
61418,000000061418.jpg,salt_pepper,med,13.0375,,0.05,,
61960,000000061960.jpg,salt_pepper,med,11.7026,,0.05,,
62808,000000062808.jpg,salt_pepper,med,9.3417,,0.05,,
63047,000000063047.jpg,salt_pepper,med,10.0775,,0.05,,
64084,000000064084.jpg,salt_pepper,med,11.7474,,0.05,,
64359,000000064359.jpg,salt_pepper,med,9.9385,,0.05,,
64495,000000064495.jpg,salt_pepper,med,13.8574,,0.05,,
64499,000000064499.jpg,salt_pepper,med,12.0231,,0.05,,
64868,000000064868.jpg,salt_pepper,med,12.3209,,0.05,,
65455,000000065455.jpg,salt_pepper,med,12.7396,,0.05,,
65736,000000065736.jpg,salt_pepper,med,7.7481,,0.05,,
66231,000000066231.jpg,salt_pepper,med,8.1434,,0.05,,
66706,000000066706.jpg,salt_pepper,med,11.2,,0.05,,
66841,000000066841.jpg,salt_pepper,med,12.5165,,0.05,,
66886,000000066886.jpg,salt_pepper,med,11.7369,,0.05,,
67310,000000067310.jpg,salt_pepper,med,12.3248,,0.05,,
67406,000000067406.jpg,salt_pepper,med,14.794,,0.05,,
67616,000000067616.jpg,salt_pepper,med,11.0657,,0.05,,
69138,000000069138.jpg,salt_pepper,med,8.4987,,0.05,,
69356,000000069356.jpg,salt_pepper,med,11.2919,,0.05,,
69795,000000069795.jpg,salt_pepper,med,13.8841,,0.05,,
70048,000000070048.jpg,salt_pepper,med,12.1538,,0.05,,
71711,000000071711.jpg,salt_pepper,med,12.5898,,0.05,,
71877,000000071877.jpg,salt_pepper,med,12.2021,,0.05,,
71938,000000071938.jpg,salt_pepper,med,12.6573,,0.05,,
73326,000000073326.jpg,salt_pepper,med,12.3309,,0.05,,
73946,000000073946.jpg,salt_pepper,med,10.0612,,0.05,,
74092,000000074092.jpg,salt_pepper,med,6.109,,0.05,,
74200,000000074200.jpg,salt_pepper,med,9.8529,,0.05,,
74209,000000074209.jpg,salt_pepper,med,12.9779,,0.05,,
76417,000000076417.jpg,salt_pepper,med,13.9382,,0.05,,
76547,000000076547.jpg,salt_pepper,med,11.0125,,0.05,,
76625,000000076625.jpg,salt_pepper,med,11.17,,0.05,,
76731,000000076731.jpg,salt_pepper,med,9.0931,,0.05,,
77396,000000077396.jpg,salt_pepper,med,13.2126,,0.05,,
78266,000000078266.jpg,salt_pepper,med,9.7775,,0.05,,
79014,000000079014.jpg,salt_pepper,med,11.9997,,0.05,,
79144,000000079144.jpg,salt_pepper,med,11.0095,,0.05,,
79188,000000079188.jpg,salt_pepper,med,13.625,,0.05,,
79229,000000079229.jpg,salt_pepper,med,10.1231,,0.05,,
79651,000000079651.jpg,salt_pepper,med,9.9348,,0.05,,
80022,000000080022.jpg,salt_pepper,med,6.544,,0.05,,
80153,000000080153.jpg,salt_pepper,med,15.5096,,0.05,,
80340,000000080340.jpg,salt_pepper,med,11.5488,,0.05,,
80659,000000080659.jpg,salt_pepper,med,12.6789,,0.05,,
80671,000000080671.jpg,salt_pepper,med,15.2937,,0.05,,
80932,000000080932.jpg,salt_pepper,med,9.6278,,0.05,,
81594,000000081594.jpg,salt_pepper,med,12.9636,,0.05,,
82765,000000082765.jpg,salt_pepper,med,9.2041,,0.05,,
82821,000000082821.jpg,salt_pepper,med,9.8946,,0.05,,
83531,000000083531.jpg,salt_pepper,med,9.7969,,0.05,,
84031,000000084031.jpg,salt_pepper,med,11.5463,,0.05,,
84431,000000084431.jpg,salt_pepper,med,13.0045,,0.05,,
84650,000000084650.jpg,salt_pepper,med,3.2137,,0.05,,
84664,000000084664.jpg,salt_pepper,med,12.7937,,0.05,,
85089,000000085089.jpg,salt_pepper,med,11.2922,,0.05,,
85576,000000085576.jpg,salt_pepper,med,13.1659,,0.05,,
85665,000000085665.jpg,salt_pepper,med,15.9701,,0.05,,
85772,000000085772.jpg,salt_pepper,med,10.5416,,0.05,,
85823,000000085823.jpg,salt_pepper,med,12.808,,0.05,,
85911,000000085911.jpg,salt_pepper,med,13.7434,,0.05,,
86582,000000086582.jpg,salt_pepper,med,11.1856,,0.05,,
86956,000000086956.jpg,salt_pepper,med,9.0871,,0.05,,
87476,000000087476.jpg,salt_pepper,med,7.9886,,0.05,,
88462,000000088462.jpg,salt_pepper,med,12.0932,,0.05,,
89078,000000089078.jpg,salt_pepper,med,14.4775,,0.05,,
89697,000000089697.jpg,salt_pepper,med,11.561,,0.05,,
89761,000000089761.jpg,salt_pepper,med,9.3524,,0.05,,
89880,000000089880.jpg,salt_pepper,med,9.5287,,0.05,,
90108,000000090108.jpg,salt_pepper,med,12.5363,,0.05,,
90155,000000090155.jpg,salt_pepper,med,13.7645,,0.05,,
90208,000000090208.jpg,salt_pepper,med,11.9761,,0.05,,
90631,000000090631.jpg,salt_pepper,med,14.7634,,0.05,,
91615,000000091615.jpg,salt_pepper,med,13.0472,,0.05,,
91654,000000091654.jpg,salt_pepper,med,13.0415,,0.05,,
91921,000000091921.jpg,salt_pepper,med,10.5212,,0.05,,
92053,000000092053.jpg,salt_pepper,med,5.0442,,0.05,,
92124,000000092124.jpg,salt_pepper,med,14.9461,,0.05,,
93261,000000093261.jpg,salt_pepper,med,13.4581,,0.05,,
93437,000000093437.jpg,salt_pepper,med,11.8048,,0.05,,
93965,000000093965.jpg,salt_pepper,med,9.9898,,0.05,,
94157,000000094157.jpg,salt_pepper,med,14.136,,0.05,,
94751,000000094751.jpg,salt_pepper,med,13.6726,,0.05,,
94871,000000094871.jpg,salt_pepper,med,12.4672,,0.05,,
95786,000000095786.jpg,salt_pepper,med,12.6024,,0.05,,
95899,000000095899.jpg,salt_pepper,med,14.1609,,0.05,,
96001,000000096001.jpg,salt_pepper,med,14.2738,,0.05,,
97022,000000097022.jpg,salt_pepper,med,10.9964,,0.05,,
99054,000000099054.jpg,salt_pepper,med,12.6627,,0.05,,
100274,000000100274.jpg,salt_pepper,med,12.9018,,0.05,,
100489,000000100489.jpg,salt_pepper,med,14.3967,,0.05,,
100510,000000100510.jpg,salt_pepper,med,11.1207,,0.05,,
100582,000000100582.jpg,salt_pepper,med,12.4905,,0.05,,
101068,000000101068.jpg,salt_pepper,med,13.1918,,0.05,,
101762,000000101762.jpg,salt_pepper,med,12.5076,,0.05,,
102707,000000102707.jpg,salt_pepper,med,12.6324,,0.05,,
102805,000000102805.jpg,salt_pepper,med,12.7134,,0.05,,
102820,000000102820.jpg,salt_pepper,med,11.4606,,0.05,,
104572,000000104572.jpg,salt_pepper,med,12.3374,,0.05,,
104603,000000104603.jpg,salt_pepper,med,11.6769,,0.05,,
104619,000000104619.jpg,salt_pepper,med,13.6781,,0.05,,
104669,000000104669.jpg,salt_pepper,med,11.8736,,0.05,,
105014,000000105014.jpg,salt_pepper,med,14.2533,,0.05,,
105249,000000105249.jpg,salt_pepper,med,13.6463,,0.05,,
105335,000000105335.jpg,salt_pepper,med,11.7643,,0.05,,
105923,000000105923.jpg,salt_pepper,med,12.2935,,0.05,,
106389,000000106389.jpg,salt_pepper,med,12.7459,,0.05,,
106757,000000106757.jpg,salt_pepper,med,11.6631,,0.05,,
106881,000000106881.jpg,salt_pepper,med,12.2566,,0.05,,
106912,000000106912.jpg,salt_pepper,med,13.9704,,0.05,,
107226,000000107226.jpg,salt_pepper,med,12.1064,,0.05,,
107554,000000107554.jpg,salt_pepper,med,11.3205,,0.05,,
108495,000000108495.jpg,salt_pepper,med,12.4961,,0.05,,
108864,000000108864.jpg,salt_pepper,med,14.4069,,0.05,,
109055,000000109055.jpg,salt_pepper,med,11.5836,,0.05,,
109118,000000109118.jpg,salt_pepper,med,10.9357,,0.05,,
109313,000000109313.jpg,salt_pepper,med,13.6878,,0.05,,
109916,000000109916.jpg,salt_pepper,med,11.3495,,0.05,,
110359,000000110359.jpg,salt_pepper,med,14.1774,,0.05,,
110638,000000110638.jpg,salt_pepper,med,12.9512,,0.05,,
110999,000000110999.jpg,salt_pepper,med,0.7431,,0.05,,
111036,000000111036.jpg,salt_pepper,med,7.1436,,0.05,,
111086,000000111086.jpg,salt_pepper,med,11.8714,,0.05,,
111207,000000111207.jpg,salt_pepper,med,9.2613,,0.05,,
111609,000000111609.jpg,salt_pepper,med,12.3692,,0.05,,
111951,000000111951.jpg,salt_pepper,med,12.7364,,0.05,,
112110,000000112110.jpg,salt_pepper,med,8.5157,,0.05,,
112298,000000112298.jpg,salt_pepper,med,12.4031,,0.05,,
112798,000000112798.jpg,salt_pepper,med,11.5027,,0.05,,
113354,000000113354.jpg,salt_pepper,med,11.5813,,0.05,,
113720,000000113720.jpg,salt_pepper,med,11.7463,,0.05,,
114049,000000114049.jpg,salt_pepper,med,10.0089,,0.05,,
115245,000000115245.jpg,salt_pepper,med,12.3518,,0.05,,
115870,000000115870.jpg,salt_pepper,med,11.2416,,0.05,,
116068,000000116068.jpg,salt_pepper,med,14.0658,,0.05,,
116206,000000116206.jpg,salt_pepper,med,11.0425,,0.05,,
116362,000000116362.jpg,salt_pepper,med,13.1896,,0.05,,
116589,000000116589.jpg,salt_pepper,med,11.3333,,0.05,,
117645,000000117645.jpg,salt_pepper,med,13.5113,,0.05,,
117908,000000117908.jpg,salt_pepper,med,11.9375,,0.05,,
118515,000000118515.jpg,salt_pepper,med,13.0957,,0.05,,
118594,000000118594.jpg,salt_pepper,med,13.4947,,0.05,,
119038,000000119038.jpg,salt_pepper,med,12.6805,,0.05,,
119233,000000119233.jpg,salt_pepper,med,9.5958,,0.05,,
119452,000000119452.jpg,salt_pepper,med,12.6565,,0.05,,
119516,000000119516.jpg,salt_pepper,med,5.7552,,0.05,,
119828,000000119828.jpg,salt_pepper,med,10.0083,,0.05,,
119911,000000119911.jpg,salt_pepper,med,13.64,,0.05,,
119995,000000119995.jpg,salt_pepper,med,14.893,,0.05,,
120420,000000120420.jpg,salt_pepper,med,12.2085,,0.05,,
120853,000000120853.jpg,salt_pepper,med,12.2218,,0.05,,
122166,000000122166.jpg,salt_pepper,med,14.2406,,0.05,,
122606,000000122606.jpg,salt_pepper,med,12.2476,,0.05,,
122962,000000122962.jpg,salt_pepper,med,10.2591,,0.05,,
122969,000000122969.jpg,salt_pepper,med,9.5229,,0.05,,
123480,000000123480.jpg,salt_pepper,med,13.5727,,0.05,,
124975,000000124975.jpg,salt_pepper,med,13.0123,,0.05,,
125062,000000125062.jpg,salt_pepper,med,12.1596,,0.05,,
125072,000000125072.jpg,salt_pepper,med,14.5247,,0.05,,
125211,000000125211.jpg,salt_pepper,med,13.2461,,0.05,,
125778,000000125778.jpg,salt_pepper,med,10.8416,,0.05,,
125806,000000125806.jpg,salt_pepper,med,10.9325,,0.05,,
126226,000000126226.jpg,salt_pepper,med,11.9359,,0.05,,
127182,000000127182.jpg,salt_pepper,med,12.0269,,0.05,,
127394,000000127394.jpg,salt_pepper,med,10.1481,,0.05,,
127494,000000127494.jpg,salt_pepper,med,10.3114,,0.05,,
127624,000000127624.jpg,salt_pepper,med,12.162,,0.05,,
127987,000000127987.jpg,salt_pepper,med,13.2864,,0.05,,
128372,000000128372.jpg,salt_pepper,med,14.5488,,0.05,,
128598,000000128598.jpg,salt_pepper,med,10.5604,,0.05,,
129054,000000129054.jpg,salt_pepper,med,13.4799,,0.05,,
129062,000000129062.jpg,salt_pepper,med,11.2044,,0.05,,
129756,000000129756.jpg,salt_pepper,med,12.0116,,0.05,,
130566,000000130566.jpg,salt_pepper,med,12.999,,0.05,,
130826,000000130826.jpg,salt_pepper,med,12.7949,,0.05,,
131273,000000131273.jpg,salt_pepper,med,10.0393,,0.05,,
131379,000000131379.jpg,salt_pepper,med,12.9856,,0.05,,
131386,000000131386.jpg,salt_pepper,med,15.3,,0.05,,
131556,000000131556.jpg,salt_pepper,med,15.1612,,0.05,,
131938,000000131938.jpg,salt_pepper,med,12.0596,,0.05,,
132116,000000132116.jpg,salt_pepper,med,10.06,,0.05,,
132329,000000132329.jpg,salt_pepper,med,12.2848,,0.05,,
132796,000000132796.jpg,salt_pepper,med,9.3424,,0.05,,
132931,000000132931.jpg,salt_pepper,med,13.4028,,0.05,,
133233,000000133233.jpg,salt_pepper,med,13.4619,,0.05,,
133631,000000133631.jpg,salt_pepper,med,10.5084,,0.05,,
133778,000000133778.jpg,salt_pepper,med,13.2709,,0.05,,
133969,000000133969.jpg,salt_pepper,med,11.5582,,0.05,,
134034,000000134034.jpg,salt_pepper,med,11.3167,,0.05,,
134882,000000134882.jpg,salt_pepper,med,14.2249,,0.05,,
134886,000000134886.jpg,salt_pepper,med,14.2617,,0.05,,
135561,000000135561.jpg,salt_pepper,med,10.209,,0.05,,
135670,000000135670.jpg,salt_pepper,med,12.8605,,0.05,,
136033,000000136033.jpg,salt_pepper,med,10.5168,,0.05,,
136334,000000136334.jpg,salt_pepper,med,13.3167,,0.05,,
136915,000000136915.jpg,salt_pepper,med,12.1461,,0.05,,
137294,000000137294.jpg,salt_pepper,med,11.7547,,0.05,,
138492,000000138492.jpg,salt_pepper,med,10.9222,,0.05,,
138856,000000138856.jpg,salt_pepper,med,10.5601,,0.05,,
138954,000000138954.jpg,salt_pepper,med,12.0946,,0.05,,
138979,000000138979.jpg,salt_pepper,med,11.16,,0.05,,
139684,000000139684.jpg,salt_pepper,med,12.6057,,0.05,,
140420,000000140420.jpg,salt_pepper,med,6.9022,,0.05,,
140439,000000140439.jpg,salt_pepper,med,15.2108,,0.05,,
140640,000000140640.jpg,salt_pepper,med,9.3151,,0.05,,
140840,000000140840.jpg,salt_pepper,med,14.2836,,0.05,,
140987,000000140987.jpg,salt_pepper,med,13.0847,,0.05,,
142092,000000142092.jpg,salt_pepper,med,10.9645,,0.05,,
142238,000000142238.jpg,salt_pepper,med,10.525,,0.05,,
142790,000000142790.jpg,salt_pepper,med,14.9608,,0.05,,
143556,000000143556.jpg,salt_pepper,med,12.7655,,0.05,,
143998,000000143998.jpg,salt_pepper,med,13.2027,,0.05,,
144003,000000144003.jpg,salt_pepper,med,13.0532,,0.05,,
144300,000000144300.jpg,salt_pepper,med,12.3502,,0.05,,
144333,000000144333.jpg,salt_pepper,med,12.485,,0.05,,
144984,000000144984.jpg,salt_pepper,med,10.3567,,0.05,,
145620,000000145620.jpg,salt_pepper,med,11.8844,,0.05,,
145665,000000145665.jpg,salt_pepper,med,4.493,,0.05,,
146825,000000146825.jpg,salt_pepper,med,10.232,,0.05,,
147729,000000147729.jpg,salt_pepper,med,2.7082,,0.05,,
148730,000000148730.jpg,salt_pepper,med,14.9647,,0.05,,
148739,000000148739.jpg,salt_pepper,med,15.2364,,0.05,,
148957,000000148957.jpg,salt_pepper,med,12.6243,,0.05,,
148999,000000148999.jpg,salt_pepper,med,14.2082,,0.05,,
149222,000000149222.jpg,salt_pepper,med,12.8653,,0.05,,
149568,000000149568.jpg,salt_pepper,med,13.2987,,0.05,,
149622,000000149622.jpg,salt_pepper,med,12.6133,,0.05,,
149770,000000149770.jpg,salt_pepper,med,14.7778,,0.05,,
150649,000000150649.jpg,salt_pepper,med,12.6038,,0.05,,
151000,000000151000.jpg,salt_pepper,med,12.4303,,0.05,,
151480,000000151480.jpg,salt_pepper,med,11.7096,,0.05,,
151516,000000151516.jpg,salt_pepper,med,10.9694,,0.05,,
151662,000000151662.jpg,salt_pepper,med,13.6471,,0.05,,
151820,000000151820.jpg,salt_pepper,med,11.39,,0.05,,
151938,000000151938.jpg,salt_pepper,med,8.1823,,0.05,,
151962,000000151962.jpg,salt_pepper,med,11.1911,,0.05,,
152870,000000152870.jpg,salt_pepper,med,12.3165,,0.05,,
153011,000000153011.jpg,salt_pepper,med,12.4093,,0.05,,
153529,000000153529.jpg,salt_pepper,med,13.0206,,0.05,,
153669,000000153669.jpg,salt_pepper,med,9.4006,,0.05,,
154000,000000154000.jpg,salt_pepper,med,14.1091,,0.05,,
154087,000000154087.jpg,salt_pepper,med,15.1167,,0.05,,
154213,000000154213.jpg,salt_pepper,med,14.701,,0.05,,
155051,000000155051.jpg,salt_pepper,med,-3.5083,,0.05,,
155145,000000155145.jpg,salt_pepper,med,11.5344,,0.05,,
155154,000000155154.jpg,salt_pepper,med,13.6905,,0.05,,
155443,000000155443.jpg,salt_pepper,med,10.2669,,0.05,,
155571,000000155571.jpg,salt_pepper,med,12.8043,,0.05,,
156076,000000156076.jpg,salt_pepper,med,11.6502,,0.05,,
156278,000000156278.jpg,salt_pepper,med,12.7188,,0.05,,
156643,000000156643.jpg,salt_pepper,med,10.7841,,0.05,,
157046,000000157046.jpg,salt_pepper,med,13.5432,,0.05,,
157418,000000157418.jpg,salt_pepper,med,11.5296,,0.05,,
157767,000000157767.jpg,salt_pepper,med,11.674,,0.05,,
158227,000000158227.jpg,salt_pepper,med,11.6347,,0.05,,
158660,000000158660.jpg,salt_pepper,med,10.2376,,0.05,,
158956,000000158956.jpg,salt_pepper,med,10.4755,,0.05,,
159311,000000159311.jpg,salt_pepper,med,11.5314,,0.05,,
159684,000000159684.jpg,salt_pepper,med,11.9484,,0.05,,
160556,000000160556.jpg,salt_pepper,med,6.7726,,0.05,,
160728,000000160728.jpg,salt_pepper,med,14.0689,,0.05,,
161008,000000161008.jpg,salt_pepper,med,7.7489,,0.05,,
161044,000000161044.jpg,salt_pepper,med,14.6753,,0.05,,
161397,000000161397.jpg,salt_pepper,med,13.9107,,0.05,,
161609,000000161609.jpg,salt_pepper,med,7.4798,,0.05,,
161861,000000161861.jpg,salt_pepper,med,13.2496,,0.05,,
161879,000000161879.jpg,salt_pepper,med,9.7371,,0.05,,
162092,000000162092.jpg,salt_pepper,med,6.7549,,0.05,,
162366,000000162366.jpg,salt_pepper,med,10.7683,,0.05,,
162543,000000162543.jpg,salt_pepper,med,11.7177,,0.05,,
162732,000000162732.jpg,salt_pepper,med,13.067,,0.05,,
163117,000000163117.jpg,salt_pepper,med,13.5808,,0.05,,
163290,000000163290.jpg,salt_pepper,med,13.3396,,0.05,,
163314,000000163314.jpg,salt_pepper,med,9.6492,,0.05,,
163640,000000163640.jpg,salt_pepper,med,11.331,,0.05,,
163746,000000163746.jpg,salt_pepper,med,14.2646,,0.05,,
164115,000000164115.jpg,salt_pepper,med,10.8834,,0.05,,
164602,000000164602.jpg,salt_pepper,med,12.4546,,0.05,,
164885,000000164885.jpg,salt_pepper,med,15.619,,0.05,,
164969,000000164969.jpg,salt_pepper,med,12.4126,,0.05,,
165336,000000165336.jpg,salt_pepper,med,13.3491,,0.05,,
165351,000000165351.jpg,salt_pepper,med,13.5718,,0.05,,
165500,000000165500.jpg,salt_pepper,med,13.0012,,0.05,,
165681,000000165681.jpg,salt_pepper,med,10.4317,,0.05,,
166287,000000166287.jpg,salt_pepper,med,11.059,,0.05,,
166391,000000166391.jpg,salt_pepper,med,12.4875,,0.05,,
166509,000000166509.jpg,salt_pepper,med,9.1123,,0.05,,
166918,000000166918.jpg,salt_pepper,med,11.2119,,0.05,,
167240,000000167240.jpg,salt_pepper,med,11.3169,,0.05,,
167486,000000167486.jpg,salt_pepper,med,7.3021,,0.05,,
168330,000000168330.jpg,salt_pepper,med,8.8544,,0.05,,
169169,000000169169.jpg,salt_pepper,med,12.5812,,0.05,,
170099,000000170099.jpg,salt_pepper,med,11.9976,,0.05,,
170116,000000170116.jpg,salt_pepper,med,10.1363,,0.05,,
171190,000000171190.jpg,salt_pepper,med,9.9775,,0.05,,
171757,000000171757.jpg,salt_pepper,med,9.8361,,0.05,,
172617,000000172617.jpg,salt_pepper,med,12.9284,,0.05,,
172648,000000172648.jpg,salt_pepper,med,12.0864,,0.05,,
172877,000000172877.jpg,salt_pepper,med,10.9788,,0.05,,
173004,000000173004.jpg,salt_pepper,med,8.1157,,0.05,,
173008,000000173008.jpg,salt_pepper,med,11.9049,,0.05,,
173057,000000173057.jpg,salt_pepper,med,13.1577,,0.05,,
173799,000000173799.jpg,salt_pepper,med,12.702,,0.05,,
173830,000000173830.jpg,salt_pepper,med,14.4848,,0.05,,
174018,000000174018.jpg,salt_pepper,med,12.2484,,0.05,,
175364,000000175364.jpg,salt_pepper,med,11.6483,,0.05,,
175387,000000175387.jpg,salt_pepper,med,13.6277,,0.05,,
175443,000000175443.jpg,salt_pepper,med,6.8854,,0.05,,
176037,000000176037.jpg,salt_pepper,med,8.7567,,0.05,,
176232,000000176232.jpg,salt_pepper,med,15.2784,,0.05,,
176778,000000176778.jpg,salt_pepper,med,10.7811,,0.05,,
176857,000000176857.jpg,salt_pepper,med,12.6698,,0.05,,
176901,000000176901.jpg,salt_pepper,med,13.8963,,0.05,,
177714,000000177714.jpg,salt_pepper,med,10.1292,,0.05,,
177935,000000177935.jpg,salt_pepper,med,12.8035,,0.05,,
178028,000000178028.jpg,salt_pepper,med,8.1789,,0.05,,
178744,000000178744.jpg,salt_pepper,med,13.4699,,0.05,,
179392,000000179392.jpg,salt_pepper,med,10.6895,,0.05,,
179765,000000179765.jpg,salt_pepper,med,11.7744,,0.05,,
179898,000000179898.jpg,salt_pepper,med,12.1829,,0.05,,
180296,000000180296.jpg,salt_pepper,med,11.8806,,0.05,,
180792,000000180792.jpg,salt_pepper,med,13.3162,,0.05,,
180878,000000180878.jpg,salt_pepper,med,8.2898,,0.05,,
181796,000000181796.jpg,salt_pepper,med,12.3539,,0.05,,
181969,000000181969.jpg,salt_pepper,med,8.686,,0.05,,
182611,000000182611.jpg,salt_pepper,med,10.5727,,0.05,,
183246,000000183246.jpg,salt_pepper,med,14.0363,,0.05,,
183391,000000183391.jpg,salt_pepper,med,11.5576,,0.05,,
183500,000000183500.jpg,salt_pepper,med,15.1744,,0.05,,
185157,000000185157.jpg,salt_pepper,med,14.5141,,0.05,,
185409,000000185409.jpg,salt_pepper,med,12.9735,,0.05,,
185802,000000185802.jpg,salt_pepper,med,13.3698,,0.05,,
186042,000000186042.jpg,salt_pepper,med,12.1742,,0.05,,
186624,000000186624.jpg,salt_pepper,med,11.8845,,0.05,,
186637,000000186637.jpg,salt_pepper,med,10.7891,,0.05,,
186873,000000186873.jpg,salt_pepper,med,10.6575,,0.05,,
